time, q0, q1, q2, q3, wx, wy, wz
126.499645, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
133.232140, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
139.964634, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
146.697129, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
153.429623, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
160.162117, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
166.156203, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
172.150288, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
179.037296, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
186.588865, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
192.097474, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
198.413722, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
205.991864, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
212.361620, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
219.109946, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
226.100738, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
233.091530, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
238.764510, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
244.884438, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
252.084400, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
258.862928, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
265.641457, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
272.419985, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
279.198514, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
285.977043, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
291.919895, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
297.862748, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
304.816666, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
312.491310, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
317.783546, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
324.045637, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
331.802996, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
338.054660, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
344.840478, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
351.997824, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
358.092879, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
364.496511, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
371.491395, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
378.486280, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
384.687058, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
390.887837, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
397.761981, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
405.055711, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
410.858994, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
417.194442, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
424.457111, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
431.719781, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
437.264328, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
443.456913, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
450.871255, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
457.357127, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
464.259794, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
471.162462, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
478.065130, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
483.881252, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
490.024383, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
497.087961, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
504.616546, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
509.905470, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
516.095882, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
523.782322, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
529.985917, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
536.876048, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
544.180476, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
549.948130, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
556.271659, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
563.563547, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
570.855436, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
576.340350, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
582.517329, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
589.981420, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
596.425006, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
603.340499, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
610.255992, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
617.171484, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
622.993824, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
629.146422, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
636.212192, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
643.731246, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
649.026706, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
655.216006, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
662.894543, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
669.106860, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
675.998540, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
683.294084, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
689.069240, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
695.391954, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
702.674504, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
709.957055, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
715.467745, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
721.653140, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
729.097528, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
735.556205, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
742.464424, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
749.372642, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
756.280861, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
762.113424, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
768.267085, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
775.322495, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
782.831186, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
788.150869, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
794.347975, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
802.009440, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
808.233666, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
815.118639, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
822.394370, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
828.201470, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
834.529691, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
841.781092, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
849.032493, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
854.617902, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
860.825291, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
868.209125, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
874.717389, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
881.607047, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
888.496705, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
895.386363, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
901.228070, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
907.376497, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
914.416709, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
921.918389, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
927.265606, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
933.473805, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
941.117807, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
947.352127, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
954.227191, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
961.482484, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
967.327261, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
973.663303, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
980.879194, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
988.095084, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
993.764874, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
999.996230, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1007.309369, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1013.877630, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1020.747249, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1027.616869, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1034.486488, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1040.328507, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1046.466810, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1053.496961, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1061.002018, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1066.359476, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1072.574673, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1080.215039, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1086.448245, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1093.316649, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1100.567432, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1106.427311, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1112.768311, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1119.971687, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1127.175063, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1132.871618, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1139.109794, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1146.399500, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1152.988683, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1159.852741, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1166.716798, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1173.580855, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1179.416475, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1185.548948, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1192.580607, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1200.094030, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1205.441029, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1211.654779, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1219.304729, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1225.529208, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1232.398487, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1239.660219, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1245.506487, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1251.846504, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1259.064471, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1266.282437, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1271.940542, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1278.167204, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1285.488855, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1292.051161, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1298.924961, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1305.798761, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1312.672561, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1318.504345, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1324.640023, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1331.679021, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1339.195029, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1344.529506, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1350.737923, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1358.395573, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1364.615912, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1371.489988, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1378.760749, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1384.589704, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1390.925961, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1398.160101, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1405.394241, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1411.014102, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1417.229991, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1424.583848, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1431.118643, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1438.001437, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1444.884231, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1451.767025, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1457.599537, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1463.740162, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1470.783104, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1478.296601, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1483.628269, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1489.833999, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1497.491827, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1503.713826, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1510.590531, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1517.861646, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1523.686262, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1530.020607, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1537.257877, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1544.495146, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1550.109422, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1556.324107, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1563.683010, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1570.213161, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1577.096890, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1583.980619, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1590.864348, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1596.699700, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1602.842127, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1609.883645, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1617.393714, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1622.730741, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1628.937636, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1636.591035, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1642.816720, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1649.692532, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1656.958559, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1662.790196, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1669.125352, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1676.355385, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1683.585417, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1689.218055, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1695.438206, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1702.781986, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1709.324720, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1716.203830, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1723.082940, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1729.962051, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1735.799392, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1741.940381, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1748.978307, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1756.486957, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1761.830264, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1768.039774, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1775.689253, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1781.917117, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1788.790584, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1796.052019, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1801.892317, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1808.229316, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1815.451224, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1822.673132, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1828.325062, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1834.550659, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1841.878190, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1848.434801, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1855.309364, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1862.183926, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1869.058489, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1874.895518, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1881.034030, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1888.069926, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1895.579782, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1900.924625, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1907.135524, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1914.784811, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1921.011917, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1927.884033, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1935.145173, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1940.987834, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1947.325820, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1954.545970, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1961.766121, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1967.421346, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1973.647684, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
1980.972248, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1987.531583, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
1994.405562, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2001.279540, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2008.153519, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2013.989057, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2020.126576, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2027.163174, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2034.674846, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2040.016916, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2046.227234, -0.000012, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
2053.878850, -0.000011, 0.198669, 0.000300, 0.980066, -0.000001, 0.000000, 0.000000
2060.103995, -0.000011, 0.198669, 0.000300, 0.980066, -0.000000, 0.000000, 0.000000
